期貨商代號,名稱,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計MSO,總計XIO,總計GTO,總計TGO,總計,市佔率
S109000,台灣工銀證券,0,0,1224.000000000000000,0,0,0,0,0,1224.000000000000000,0,0,931.000000000000000,0,0,0,0,0,931.000000000000000,0,0,1182.000000000000000,0,0,0,0,0,1182.000000000000000,0,0,1192.000000000000000,0,0,0,0,0,1192.000000000000000,0,0,3726.000000000000000,0,0,0,0,0,3726.000000000000000,0,0,1511.000000000000000,0,0,0,0,0,1511.000000000000000,0,0,1353.000000000000000,0,0,0,0,0,1353.000000000000000,0,0,1172.000000000000000,0,0,0,0,0,1172.000000000000000,0,0,1290.000000000000000,0,0,0,0,0,1290.000000000000000,0,0,1147.000000000000000,0,0,0,0,0,1147.000000000000000,0,0,864.0000000000000000,0,0,0,0,0,864.0000000000000000,0,0,866.0000000000000000,0,0,0,0,0,866.0000000000000000,0,0,566.0000000000000000,0,0,0,0,0,566.0000000000000000,0,0,529.0000000000000000,0,0,0,0,0,529.0000000000000000,0,0,702.0000000000000000,0,0,0,0,0,702.0000000000000000,0,0,713.0000000000000000,0,0,0,0,0,713.0000000000000000,0,0,662.0000000000000000,0,0,0,0,0,662.0000000000000000,0,0,639.0000000000000000,0,0,0,0,0,639.0000000000000000,0,0,487.0000000000000000,0,0,0,0,0,487.0000000000000000,0,0,950.000000000000000,0,0,0,0,0,950.000000000000000,0,0,642.0000000000000000,0,0,0,0,0,642.0000000000000000,0,0,441.0000000000000000,0,0,0,0,0,441.0000000000000000,0,0,541.0000000000000000,0,0,0,0,0,541.0000000000000000,0,0,23330.00000000000000,0,0,0,0,0,23330.00000000000000,0.080000000000000000
F002999,永豐期貨自營,0,0,0,0,0,0,0,0,0,0,0,214.0000000000000000,0,0,0,0,0,214.0000000000000000,0,0,50.00000000000000000,0,0,0,0,0,50.00000000000000000,0,0,0,0,0,0,0,0,0,0,0,385.0000000000000000,0,0,0,0,0,385.0000000000000000,0,0,191.0000000000000000,0,0,0,0,0,191.0000000000000000,0,0,772.0000000000000000,0,0,0,0,0,772.0000000000000000,0,0,548.0000000000000000,0,0,0,0,0,548.0000000000000000,0,0,651.0000000000000000,0,0,0,0,0,651.0000000000000000,0,0,920.0000000000000000,0,0,0,0,0,920.0000000000000000,0,0,998.000000000000000,0,0,0,0,0,998.000000000000000,0,0,588.0000000000000000,0,0,0,0,0,588.0000000000000000,0,0,825.0000000000000000,0,0,0,0,0,825.0000000000000000,0,0,586.0000000000000000,0,0,0,0,0,586.0000000000000000,0,0,1286.000000000000000,0,0,0,0,0,1286.000000000000000,0,0,856.0000000000000000,0,0,0,0,0,856.0000000000000000,0,0,1246.000000000000000,30.00000000000000000,0,0,0,0,1276.000000000000000,0,0,1852.000000000000000,15.00000000000000000,0,0,0,0,1867.000000000000000,0,0,1617.000000000000000,20.00000000000000000,0,0,0,0,1637.000000000000000,0,0,1923.000000000000000,25.00000000000000000,0,0,0,0,1948.000000000000000,0,0,2175.000000000000000,20.00000000000000000,0,0,0,0,2195.000000000000000,0,0,2040.000000000000000,325.0000000000000000,0,0,0,0,2365.000000000000000,0,0,1608.000000000000000,15.00000000000000000,0,0,0,0,1623.000000000000000,0,0,21331.00000000000000,450.0000000000000000,0,0,0,0,21781.00000000000000,0.080000000000000000
S218000,亞東證券,0,0,669.0000000000000000,0,0,0,0,0,669.0000000000000000,2.000000000000000000,0,724.0000000000000000,0,0,0,0,0,726.0000000000000000,2.000000000000000000,0,578.0000000000000000,0,0,0,0,0,580.0000000000000000,0,0,569.0000000000000000,0,0,0,0,0,569.0000000000000000,0,0,851.0000000000000000,0,0,0,0,0,851.0000000000000000,0,0,1506.000000000000000,0,0,0,0,0,1506.000000000000000,0,0,1297.000000000000000,0,0,0,0,0,1297.000000000000000,0,0,483.0000000000000000,0,0,0,0,0,483.0000000000000000,0,0,853.0000000000000000,0,0,0,0,0,853.0000000000000000,0,0,823.0000000000000000,0,0,0,0,0,823.0000000000000000,0,0,731.0000000000000000,0,0,0,0,0,731.0000000000000000,0,0,463.0000000000000000,0,0,0,0,0,463.0000000000000000,0,0,570.0000000000000000,0,0,0,0,0,570.0000000000000000,0,0,324.0000000000000000,0,0,0,0,0,324.0000000000000000,0,0,354.0000000000000000,0,0,0,0,0,354.0000000000000000,0,0,341.0000000000000000,0,0,0,0,0,341.0000000000000000,0,0,627.0000000000000000,0,0,0,0,0,627.0000000000000000,0,0,625.0000000000000000,0,0,0,0,0,625.0000000000000000,0,0,683.0000000000000000,0,0,0,0,0,683.0000000000000000,0,0,889.0000000000000000,0,0,0,0,0,889.0000000000000000,0,0,869.0000000000000000,0,0,0,0,0,869.0000000000000000,0,0,1642.000000000000000,0,0,0,0,0,1642.000000000000000,0,0,922.0000000000000000,0,0,0,0,0,922.0000000000000000,4.000000000000000000,0,17393.00000000000000,0,0,0,0,0,17397.00000000000000,0.060000000000000000
S109999,台灣工銀證券自營,0,0,116.0000000000000000,0,0,0,0,0,116.0000000000000000,0,0,411.0000000000000000,0,0,0,0,0,411.0000000000000000,0,0,849.0000000000000000,0,0,0,0,0,849.0000000000000000,0,0,185.0000000000000000,0,0,0,0,0,185.0000000000000000,0,0,1306.000000000000000,0,0,0,0,0,1306.000000000000000,0,0,4061.000000000000000,0,0,0,0,0,4061.000000000000000,0,0,2891.000000000000000,0,0,0,0,0,2891.000000000000000,0,0,527.0000000000000000,0,0,0,0,0,527.0000000000000000,0,0,854.0000000000000000,0,0,0,0,0,854.0000000000000000,0,0,486.0000000000000000,0,0,0,0,0,486.0000000000000000,0,0,141.0000000000000000,0,0,0,0,0,141.0000000000000000,0,0,486.0000000000000000,0,0,0,0,0,486.0000000000000000,0,0,531.0000000000000000,0,0,0,0,0,531.0000000000000000,0,0,397.0000000000000000,0,0,0,0,0,397.0000000000000000,0,0,367.0000000000000000,0,0,0,0,0,367.0000000000000000,0,0,341.0000000000000000,0,0,0,0,0,341.0000000000000000,0,0,605.0000000000000000,0,0,0,0,0,605.0000000000000000,0,0,749.0000000000000000,0,0,0,0,0,749.0000000000000000,0,0,122.0000000000000000,0,0,0,0,0,122.0000000000000000,0,0,312.0000000000000000,0,0,0,0,0,312.0000000000000000,0,0,244.0000000000000000,0,0,0,0,0,244.0000000000000000,0,0,170.0000000000000000,0,0,0,0,0,170.0000000000000000,0,0,171.0000000000000000,0,0,0,0,0,171.0000000000000000,0,0,16322.00000000000000,0,0,0,0,0,16322.00000000000000,0.060000000000000000
F029999,康和期貨自營,0,0,242.0000000000000000,0,0,0,0,0,242.0000000000000000,0,0,328.0000000000000000,0,0,0,0,0,328.0000000000000000,0,0,238.0000000000000000,0,0,0,0,0,238.0000000000000000,0,0,634.0000000000000000,0,0,0,0,0,634.0000000000000000,0,0,847.0000000000000000,0,0,0,0,0,847.0000000000000000,0,0,1044.000000000000000,0,0,0,0,0,1044.000000000000000,0,0,832.0000000000000000,0,0,0,0,0,832.0000000000000000,0,0,462.0000000000000000,0,0,0,0,0,462.0000000000000000,0,0,905.0000000000000000,0,0,0,0,0,905.0000000000000000,0,0,348.0000000000000000,0,0,0,0,0,348.0000000000000000,0,0,252.0000000000000000,0,0,0,0,0,252.0000000000000000,0,0,418.0000000000000000,0,0,0,0,0,418.0000000000000000,0,0,203.0000000000000000,0,0,0,0,0,203.0000000000000000,0,0,1148.000000000000000,0,0,0,0,0,1148.000000000000000,0,0,1427.000000000000000,0,0,0,0,0,1427.000000000000000,0,0,478.0000000000000000,0,0,0,0,0,478.0000000000000000,0,0,302.0000000000000000,0,0,0,0,0,302.0000000000000000,0,0,546.0000000000000000,0,0,0,0,0,546.0000000000000000,0,0,100.0000000000000000,0,0,0,0,0,100.0000000000000000,0,0,576.0000000000000000,0,0,0,0,0,576.0000000000000000,0,0,1808.000000000000000,0,0,0,0,0,1808.000000000000000,0,0,302.0000000000000000,0,0,0,0,0,302.0000000000000000,0,0,379.0000000000000000,0,0,0,0,0,379.0000000000000000,0,0,13819.00000000000000,0,0,0,0,0,13819.00000000000000,0.050000000000000000
S645000,永全證券,0,0,786.0000000000000000,0,0,0,0,0,786.0000000000000000,0,0,501.0000000000000000,0,0,0,0,0,501.0000000000000000,0,0,389.0000000000000000,0,0,0,0,0,389.0000000000000000,0,0,576.0000000000000000,0,0,0,0,0,576.0000000000000000,0,0,2022.000000000000000,0,0,0,0,0,2022.000000000000000,0,0,1860.000000000000000,0,0,0,0,0,1860.000000000000000,0,0,694.0000000000000000,0,0,0,0,0,694.0000000000000000,0,0,1284.000000000000000,0,0,0,0,0,1284.000000000000000,0,0,430.0000000000000000,4.000000000000000000,0,0,0,0,434.0000000000000000,0,0,970.000000000000000,0,0,0,0,0,970.000000000000000,0,0,584.0000000000000000,0,0,0,0,0,584.0000000000000000,0,0,207.0000000000000000,0,0,0,0,0,207.0000000000000000,0,0,522.0000000000000000,0,0,0,0,0,522.0000000000000000,0,0,395.0000000000000000,2.000000000000000000,0,0,0,0,397.0000000000000000,0,0,412.0000000000000000,0,0,0,0,0,412.0000000000000000,0,0,401.0000000000000000,0,0,0,0,0,401.0000000000000000,0,0,79.00000000000000000,0,0,0,0,0,79.00000000000000000,0,0,112.0000000000000000,0,0,0,0,0,112.0000000000000000,0,0,84.00000000000000000,0,0,0,0,0,84.00000000000000000,0,0,106.0000000000000000,0,0,0,0,0,106.0000000000000000,0,0,413.0000000000000000,0,0,0,0,0,413.0000000000000000,0,0,150.0000000000000000,0,0,0,0,0,150.0000000000000000,0,0,59.00000000000000000,0,0,0,0,0,59.00000000000000000,0,0,13036.00000000000000,6.000000000000000000,0,0,0,0,13042.00000000000000,0.050000000000000000
S888999,國泰證券自營,0,0,20.00000000000000000,0,0,0,0,0,20.00000000000000000,0,0,182.0000000000000000,0,0,0,0,0,182.0000000000000000,0,0,130.0000000000000000,0,0,0,0,0,130.0000000000000000,0,0,20.00000000000000000,0,0,0,0,0,20.00000000000000000,0,0,260.0000000000000000,0,0,0,0,0,260.0000000000000000,0,0,2271.000000000000000,0,0,0,0,0,2271.000000000000000,0,0,1094.000000000000000,0,0,0,0,0,1094.000000000000000,0,0,190.0000000000000000,0,0,0,0,0,190.0000000000000000,0,0,298.0000000000000000,0,0,0,0,0,298.0000000000000000,0,0,286.0000000000000000,0,0,0,0,0,286.0000000000000000,0,0,251.0000000000000000,0,0,0,0,0,251.0000000000000000,0,0,35.00000000000000000,0,0,0,0,0,35.00000000000000000,0,0,60.00000000000000000,0,0,0,0,0,60.00000000000000000,0,0,60.00000000000000000,0,0,0,0,0,60.00000000000000000,0,0,1642.000000000000000,0,0,0,0,0,1642.000000000000000,0,0,814.0000000000000000,0,0,0,0,0,814.0000000000000000,0,0,1080.000000000000000,0,0,0,0,0,1080.000000000000000,0,0,247.0000000000000000,0,0,0,0,0,247.0000000000000000,0,0,320.0000000000000000,0,0,0,0,0,320.0000000000000000,0,0,91.00000000000000000,0,0,0,0,0,91.00000000000000000,0,0,287.0000000000000000,0,0,0,0,0,287.0000000000000000,0,0,463.0000000000000000,0,0,0,0,0,463.0000000000000000,0,0,1260.000000000000000,0,0,0,0,0,1260.000000000000000,0,0,11361.00000000000000,0,0,0,0,0,11361.00000000000000,0.040000000000000000
F007999,日盛期貨自營,0,0,451.0000000000000000,0,0,0,0,0,451.0000000000000000,0,0,1277.000000000000000,0,0,0,0,0,1277.000000000000000,0,0,726.0000000000000000,0,0,0,0,0,726.0000000000000000,0,0,865.0000000000000000,0,0,0,0,0,865.0000000000000000,0,0,1873.000000000000000,0,0,0,0,0,1873.000000000000000,0,0,554.0000000000000000,0,0,0,0,0,554.0000000000000000,0,0,543.0000000000000000,0,0,0,0,0,543.0000000000000000,0,0,347.0000000000000000,0,0,0,0,0,347.0000000000000000,0,0,493.0000000000000000,0,0,0,0,0,493.0000000000000000,0,0,97.0000000000000000,0,0,0,0,0,97.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,6.000000000000000000,0,0,0,0,0,6.000000000000000000,0,0,452.0000000000000000,0,0,0,0,0,452.0000000000000000,0,0,34.00000000000000000,0,0,0,0,0,34.00000000000000000,0,0,1319.000000000000000,0,0,0,0,0,1319.000000000000000,0,0,809.0000000000000000,0,0,0,0,0,809.0000000000000000,0,0,430.0000000000000000,0,0,0,0,0,430.0000000000000000,0,0,9.000000000000000000,0,0,0,0,0,9.000000000000000000,0,0,5.000000000000000000,0,0,0,0,0,5.000000000000000000,0,0,376.0000000000000000,0,0,0,0,0,376.0000000000000000,0,0,404.0000000000000000,0,0,0,0,0,404.0000000000000000,0,0,10.00000000000000000,0,0,0,0,0,10.00000000000000000,0,0,16.00000000000000000,0,0,0,0,0,16.00000000000000000,0,0,11096.00000000000000,0,0,0,0,0,11096.00000000000000,0.040000000000000000
S505000,大展證券,0,0,281.0000000000000000,0,0,0,0,0,281.0000000000000000,0,0,434.0000000000000000,0,0,0,0,0,434.0000000000000000,0,0,478.0000000000000000,1.000000000000000000,0,0,0,0,479.0000000000000000,0,0,679.0000000000000000,0,0,0,0,0,679.0000000000000000,0,0,942.000000000000000,0,0,0,0,0,942.000000000000000,0,0,851.0000000000000000,0,0,0,0,0,851.0000000000000000,0,0,869.0000000000000000,0,0,0,0,0,869.0000000000000000,0,0,577.0000000000000000,0,0,0,0,0,577.0000000000000000,0,0,696.0000000000000000,0,0,0,0,0,696.0000000000000000,0,0,648.0000000000000000,0,0,0,0,0,648.0000000000000000,0,0,624.0000000000000000,0,0,0,0,0,624.0000000000000000,0,0,456.0000000000000000,18.00000000000000000,0,0,0,0,474.0000000000000000,0,0,539.0000000000000000,4.000000000000000000,0,0,0,0,543.0000000000000000,0,0,145.0000000000000000,1.000000000000000000,0,0,0,0,146.0000000000000000,0,0,455.0000000000000000,0,0,0,0,3.000000000000000000,458.0000000000000000,0,0,183.0000000000000000,0,0,0,0,2.000000000000000000,185.0000000000000000,0,0,339.0000000000000000,1.000000000000000000,0,0,0,1.000000000000000000,341.0000000000000000,0,0,161.0000000000000000,0,0,0,0,0,161.0000000000000000,0,0,131.0000000000000000,0,0,0,0,0,131.0000000000000000,0,0,124.0000000000000000,1.000000000000000000,0,0,0,0,125.0000000000000000,0,0,207.0000000000000000,1.000000000000000000,0,0,0,0,208.0000000000000000,0,0,225.0000000000000000,2.000000000000000000,0,0,0,0,227.0000000000000000,0,0,171.0000000000000000,0,0,0,0,0,171.0000000000000000,0,0,10215.00000000000000,29.00000000000000000,0,0,0,6.000000000000000000,10250.00000000000000,0.040000000000000000
S509999,華南永昌證券自營,0,0,35.00000000000000000,0,0,0,0,0,35.00000000000000000,0,0,154.0000000000000000,0,0,0,0,0,154.0000000000000000,0,0,286.0000000000000000,0,0,0,0,0,286.0000000000000000,0,0,210.0000000000000000,0,0,0,0,0,210.0000000000000000,0,0,740.0000000000000000,0,0,0,0,0,740.0000000000000000,0,0,550.0000000000000000,0,0,0,0,0,550.0000000000000000,0,0,1950.000000000000000,0,0,0,0,0,1950.000000000000000,0,0,420.0000000000000000,0,0,0,0,0,420.0000000000000000,0,0,515.0000000000000000,0,0,0,0,0,515.0000000000000000,0,0,270.0000000000000000,0,0,0,0,0,270.0000000000000000,0,0,1700.000000000000000,0,0,0,0,0,1700.000000000000000,0,0,407.0000000000000000,0,0,0,0,0,407.0000000000000000,0,0,373.0000000000000000,0,0,0,0,0,373.0000000000000000,0,0,236.0000000000000000,0,0,0,0,0,236.0000000000000000,0,0,189.0000000000000000,0,0,0,0,0,189.0000000000000000,0,0,116.0000000000000000,0,0,0,0,0,116.0000000000000000,0,0,129.0000000000000000,0,0,0,0,0,129.0000000000000000,0,0,215.0000000000000000,0,0,0,0,0,215.0000000000000000,0,0,171.0000000000000000,0,0,0,0,0,171.0000000000000000,0,0,10.00000000000000000,0,0,0,0,0,10.00000000000000000,0,0,115.0000000000000000,0,0,0,0,0,115.0000000000000000,0,0,586.0000000000000000,0,0,0,0,0,586.0000000000000000,0,0,390.0000000000000000,0,0,0,0,0,390.0000000000000000,0,0,9767.00000000000000,0,0,0,0,0,9767.00000000000000,0.030000000000000000
S538999,第一金證券自營,0,0,135.0000000000000000,0,0,0,0,0,135.0000000000000000,0,0,438.0000000000000000,0,0,0,0,0,438.0000000000000000,0,0,693.0000000000000000,0,0,0,0,0,693.0000000000000000,0,0,801.0000000000000000,0,0,0,0,0,801.0000000000000000,0,0,3084.000000000000000,0,0,0,0,0,3084.000000000000000,0,0,878.0000000000000000,0,0,0,0,0,878.0000000000000000,0,0,147.0000000000000000,0,0,0,0,0,147.0000000000000000,0,0,140.0000000000000000,0,0,0,0,0,140.0000000000000000,0,0,235.0000000000000000,0,0,0,0,0,235.0000000000000000,0,0,322.0000000000000000,0,0,0,0,0,322.0000000000000000,0,0,195.0000000000000000,0,0,0,0,0,195.0000000000000000,0,0,277.0000000000000000,0,0,0,0,0,277.0000000000000000,0,0,391.0000000000000000,0,0,0,0,0,391.0000000000000000,0,0,55.00000000000000000,0,0,0,0,0,55.00000000000000000,0,0,159.0000000000000000,0,0,0,0,0,159.0000000000000000,0,0,20.00000000000000000,0,0,0,0,0,20.00000000000000000,0,0,0,0,0,0,0,0,0,0,0,2.000000000000000000,0,0,0,0,0,2.000000000000000000,0,0,0,0,0,0,0,0,0,0,0,263.0000000000000000,0,0,0,0,0,263.0000000000000000,0,0,200.0000000000000000,0,0,0,0,0,200.0000000000000000,0,0,220.0000000000000000,0,0,0,0,0,220.0000000000000000,0,0,277.0000000000000000,0,0,0,0,0,277.0000000000000000,0,0,8932.000000000000000,0,0,0,0,0,8932.000000000000000,0.030000000000000000
S153000,港商德意志台北分公司,0,0,600.0000000000000000,0,0,0,0,0,600.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,600.0000000000000000,0,0,0,0,0,600.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,1800.000000000000000,0,0,0,0,0,1800.000000000000000,0,0,6.000000000000000000,0,0,0,0,0,6.000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.0000000000000000,0,0,0,0,0,516.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,2802.000000000000000,0,0,0,0,0,2802.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.000000000000000,0,0,0,0,0,2000.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324.000000000000000,0,0,0,0,0,8324.000000000000000,0.030000000000000000
S116999,日盛證券自營,0,0,300.0000000000000000,0,0,0,0,0,300.0000000000000000,0,0,100.0000000000000000,0,0,0,0,0,100.0000000000000000,0,0,100.0000000000000000,0,0,0,0,0,100.0000000000000000,0,0,20.00000000000000000,0,0,0,0,0,20.00000000000000000,0,0,422.0000000000000000,0,0,0,0,0,422.0000000000000000,0,0,170.0000000000000000,0,0,0,0,0,170.0000000000000000,0,0,130.0000000000000000,0,0,0,0,0,130.0000000000000000,0,0,40.00000000000000000,0,0,0,0,0,40.00000000000000000,0,0,262.0000000000000000,0,0,0,0,0,262.0000000000000000,0,0,150.0000000000000000,0,0,0,0,0,150.0000000000000000,0,0,669.0000000000000000,0,0,0,0,0,669.0000000000000000,0,0,240.0000000000000000,0,0,0,0,0,240.0000000000000000,0,0,761.0000000000000000,0,0,0,0,0,761.0000000000000000,0,0,154.0000000000000000,0,0,0,0,0,154.0000000000000000,0,0,474.0000000000000000,0,0,0,0,0,474.0000000000000000,0,0,570.0000000000000000,0,0,0,0,0,570.0000000000000000,0,0,427.0000000000000000,0,0,0,0,0,427.0000000000000000,0,0,204.0000000000000000,0,0,0,0,0,204.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,390.0000000000000000,0,0,0,0,0,390.0000000000000000,0,0,819.0000000000000000,0,0,0,0,0,819.0000000000000000,0,0,700.0000000000000000,0,0,0,0,0,700.0000000000000000,0,0,520.0000000000000000,0,0,0,0,0,520.0000000000000000,0,0,7622.000000000000000,0,0,0,0,0,7622.000000000000000,0.030000000000000000
F018999,元富期貨自營,0,0,175.0000000000000000,0,0,0,0,0,175.0000000000000000,0,0,221.0000000000000000,0,0,0,0,0,221.0000000000000000,0,0,623.0000000000000000,0,0,0,0,0,623.0000000000000000,0,0,679.0000000000000000,0,0,0,0,0,679.0000000000000000,0,0,579.0000000000000000,0,0,0,0,0,579.0000000000000000,0,0,1093.000000000000000,0,0,0,0,0,1093.000000000000000,0,0,569.0000000000000000,0,0,0,0,0,569.0000000000000000,0,0,246.0000000000000000,0,0,0,0,0,246.0000000000000000,0,0,424.0000000000000000,0,0,0,0,0,424.0000000000000000,0,0,200.0000000000000000,0,0,0,0,0,200.0000000000000000,0,0,90.00000000000000000,0,0,0,0,0,90.00000000000000000,0,0,32.00000000000000000,0,0,0,0,0,32.00000000000000000,0,0,12.00000000000000000,0,0,0,0,0,12.00000000000000000,0,0,104.0000000000000000,0,0,0,0,0,104.0000000000000000,0,0,188.0000000000000000,0,0,0,0,0,188.0000000000000000,0,0,363.0000000000000000,0,0,0,0,0,363.0000000000000000,0,0,171.0000000000000000,0,0,0,0,0,171.0000000000000000,0,0,293.0000000000000000,0,0,0,0,0,293.0000000000000000,0,0,256.0000000000000000,0,0,0,0,0,256.0000000000000000,0,0,366.0000000000000000,0,0,0,0,0,366.0000000000000000,0,0,252.0000000000000000,0,0,0,0,0,252.0000000000000000,0,0,218.0000000000000000,0,0,0,0,0,218.0000000000000000,0,0,290.0000000000000000,0,0,0,0,0,290.0000000000000000,0,0,7444.000000000000000,0,0,0,0,0,7444.000000000000000,0.030000000000000000
S218999,亞東證券自營,0,0,50.00000000000000000,0,0,0,0,0,50.00000000000000000,0,0,200.0000000000000000,0,0,0,0,0,200.0000000000000000,0,0,220.0000000000000000,0,0,0,0,0,220.0000000000000000,0,0,130.0000000000000000,0,0,0,0,0,130.0000000000000000,0,0,90.00000000000000000,0,0,0,0,0,90.00000000000000000,0,0,50.00000000000000000,0,0,0,0,0,50.00000000000000000,0,0,150.0000000000000000,0,0,0,0,0,150.0000000000000000,0,0,79.00000000000000000,0,0,0,0,0,79.00000000000000000,0,0,311.0000000000000000,0,0,0,0,0,311.0000000000000000,0,0,80.00000000000000000,0,0,0,0,0,80.00000000000000000,0,0,220.0000000000000000,0,0,0,0,0,220.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.0000000000000000,0,0,0,0,0,650.0000000000000000,0,0,1150.000000000000000,0,0,0,0,0,1150.000000000000000,0,0,900.0000000000000000,0,0,0,0,0,900.0000000000000000,0,0,1100.000000000000000,0,0,0,0,0,1100.000000000000000,0,0,150.0000000000000000,0,0,0,0,0,150.0000000000000000,0,0,100.0000000000000000,0,0,0,0,0,100.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,150.0000000000000000,0,0,0,0,0,150.0000000000000000,0,0,50.00000000000000000,0,0,0,0,0,50.00000000000000000,0,0,850.0000000000000000,0,0,0,0,0,850.0000000000000000,0,0,6680.000000000000000,0,0,0,0,0,6680.000000000000000,0.020000000000000000
F005999,國票期貨自營,0,0,180.0000000000000000,0,0,0,0,0,180.0000000000000000,0,0,202.0000000000000000,0,0,0,0,0,202.0000000000000000,0,0,337.0000000000000000,0,0,0,0,0,337.0000000000000000,0,0,205.0000000000000000,0,0,0,0,0,205.0000000000000000,0,0,888.0000000000000000,0,0,0,0,0,888.0000000000000000,0,0,563.0000000000000000,0,0,0,0,0,563.0000000000000000,0,0,607.0000000000000000,0,0,0,0,0,607.0000000000000000,0,0,650.0000000000000000,0,0,0,0,0,650.0000000000000000,0,0,292.0000000000000000,0,0,0,0,0,292.0000000000000000,0,0,283.0000000000000000,0,0,0,0,0,283.0000000000000000,0,0,218.0000000000000000,0,0,0,0,0,218.0000000000000000,0,0,86.00000000000000000,0,0,0,0,0,86.00000000000000000,0,0,65.00000000000000000,0,0,0,0,0,65.00000000000000000,0,0,57.00000000000000000,0,0,0,0,0,57.00000000000000000,0,0,292.0000000000000000,0,0,0,0,0,292.0000000000000000,0,0,350.0000000000000000,0,0,0,0,0,350.0000000000000000,0,0,207.0000000000000000,0,0,0,0,0,207.0000000000000000,0,0,154.0000000000000000,0,0,0,0,0,154.0000000000000000,0,0,178.0000000000000000,0,0,0,0,0,178.0000000000000000,0,0,222.0000000000000000,0,0,0,0,0,222.0000000000000000,0,0,177.0000000000000000,0,0,0,0,0,177.0000000000000000,0,0,47.00000000000000000,0,0,0,0,0,47.00000000000000000,0,0,120.0000000000000000,0,0,0,0,0,120.0000000000000000,0,0,6380.000000000000000,0,0,0,0,0,6380.000000000000000,0.020000000000000000
S152000,瑞信銀台北證券分公司,0,0,0,0,0,0,0,0,0,0,0,1900.000000000000000,0,0,0,0,0,1900.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.000000000000000,0,0,0,0,0,1000.000000000000000,0,0,1460.000000000000000,0,0,0,0,0,1460.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360.000000000000000,0,0,0,0,0,4360.000000000000000,0.020000000000000000
